,lon,lat,month,observation
611961,141.5,10.5,10,29.45
611962,142.5,10.5,10,29.490002
611963,143.5,10.5,10,29.538002
611964,144.5,10.5,10,29.598001
611965,145.5,10.5,10,29.623001
611966,146.5,10.5,10,29.625002
611967,147.5,10.5,10,29.648
611968,148.5,10.5,10,29.640001
611969,149.5,10.5,10,29.675001
611970,150.5,10.5,10,29.705002
611971,151.5,10.5,10,29.698002
611972,152.5,10.5,10,29.728
611973,153.5,10.5,10,29.748001
611974,154.5,10.5,10,29.745
611975,155.5,10.5,10,29.773
611976,156.5,10.5,10,29.775002
611977,157.5,10.5,10,29.763
611978,158.5,10.5,10,29.778002
611979,159.5,10.5,10,29.788002
611980,160.5,10.5,10,29.773
611981,161.5,10.5,10,29.798002
611982,162.5,10.5,10,29.820002
611983,163.5,10.5,10,29.798002
611984,164.5,10.5,10,29.793001
611985,165.5,10.5,10,29.778002
611986,166.5,10.5,10,29.775002
611987,167.5,10.5,10,29.768002
611988,168.5,10.5,10,29.770002
611989,169.5,10.5,10,29.793001
611990,170.5,10.5,10,29.808
611991,171.5,10.5,10,29.808
611992,172.5,10.5,10,29.825
611993,173.5,10.5,10,29.79
611994,174.5,10.5,10,29.788002
611995,175.5,10.5,10,29.775002
611996,176.5,10.5,10,29.763
611997,177.5,10.5,10,29.733002
611998,178.5,10.5,10,29.695002
611999,179.5,10.5,10,29.675001
612000,-179.5,9.5,10,29.745
612001,-178.5,9.5,10,29.69
612002,-177.5,9.5,10,29.648
612003,-176.5,9.5,10,29.600002
612004,-175.5,9.5,10,29.488
612005,-174.5,9.5,10,29.408
612006,-173.5,9.5,10,29.320002
612007,-172.5,9.5,10,29.263
612008,-171.5,9.5,10,29.188002
612009,-170.5,9.5,10,29.108002
612010,-169.5,9.5,10,29.038002
612011,-168.5,9.5,10,28.988
612012,-167.5,9.5,10,28.913002
612013,-166.5,9.5,10,28.868002
612014,-165.5,9.5,10,28.815
612015,-164.5,9.5,10,28.78
612016,-163.5,9.5,10,28.795002
612017,-162.5,9.5,10,28.788002
612018,-161.5,9.5,10,28.778002
612019,-160.5,9.5,10,28.743002
612020,-159.5,9.5,10,28.720001
612021,-158.5,9.5,10,28.730001
612022,-157.5,9.5,10,28.738
612023,-156.5,9.5,10,28.755001
612024,-155.5,9.5,10,28.755001
612025,-154.5,9.5,10,28.788002
612026,-153.5,9.5,10,28.775002
612027,-152.5,9.5,10,28.758001
612028,-151.5,9.5,10,28.740002
612029,-150.5,9.5,10,28.720001
612030,-149.5,9.5,10,28.708002
612031,-148.5,9.5,10,28.703001
612032,-147.5,9.5,10,28.693
612033,-146.5,9.5,10,28.703001
612034,-145.5,9.5,10,28.735
612035,-144.5,9.5,10,28.743002
612036,-143.5,9.5,10,28.728
612037,-142.5,9.5,10,28.725002
612038,-141.5,9.5,10,28.713001
612039,-140.5,9.5,10,28.668001
612040,-139.5,9.5,10,28.618002
612041,-138.5,9.5,10,28.608002
612042,-137.5,9.5,10,28.570002
612043,-136.5,9.5,10,28.573002
612044,-135.5,9.5,10,28.570002
612045,-134.5,9.5,10,28.573002
612046,-133.5,9.5,10,28.573002
612047,-132.5,9.5,10,28.603
612048,-131.5,9.5,10,28.598001
612049,-130.5,9.5,10,28.583002
612050,-129.5,9.5,10,28.558
612051,-128.5,9.5,10,28.508001
612052,-127.5,9.5,10,28.453001
612053,-126.5,9.5,10,28.410002
612054,-125.5,9.5,10,28.343
612055,-124.5,9.5,10,28.313002
612056,-123.5,9.5,10,28.265001
612057,-122.5,9.5,10,28.248001
612058,-121.5,9.5,10,28.230001
612059,-120.5,9.5,10,28.260002
612060,-119.5,9.5,10,28.285002
612061,-118.5,9.5,10,28.323002
612062,-117.5,9.5,10,28.315
612063,-116.5,9.5,10,28.310001
612064,-115.5,9.5,10,28.320002
612065,-114.5,9.5,10,28.338001
612066,-113.5,9.5,10,28.358002
612067,-112.5,9.5,10,28.375002
612068,-111.5,9.5,10,28.398
612069,-110.5,9.5,10,28.375002
612070,-109.5,9.5,10,28.310001
612071,-108.5,9.5,10,28.275002
612072,-107.5,9.5,10,28.27
612073,-106.5,9.5,10,28.238
612074,-105.5,9.5,10,28.210001
612075,-104.5,9.5,10,28.2
612076,-103.5,9.5,10,28.183
612077,-102.5,9.5,10,28.205002
612078,-101.5,9.5,10,28.273
612079,-100.5,9.5,10,28.363
612080,-99.5,9.5,10,28.455002
612081,-98.5,9.5,10,28.508001
612082,-97.5,9.5,10,28.523
612083,-96.5,9.5,10,28.495
612084,-95.5,9.5,10,28.45
612085,-94.5,9.5,10,28.393002
612086,-93.5,9.5,10,28.355001
612087,-92.5,9.5,10,28.295002
612088,-91.5,9.5,10,28.228
612089,-90.5,9.5,10,28.155
612090,-89.5,9.5,10,28.105001
612091,-88.5,9.5,10,28.118002
612092,-87.5,9.5,10,28.165
612093,-86.5,9.5,10,28.235
612094,-85.5,9.5,10,28.223001
612099,-80.5,9.5,10,29.005001
612102,-77.5,9.5,10,29.053001
612103,-76.5,9.5,10,29.080002
612120,-59.5,9.5,10,28.898
612121,-58.5,9.5,10,29.023
612122,-57.5,9.5,10,29.130001
612123,-56.5,9.5,10,29.185001
612124,-55.5,9.5,10,29.185001
612125,-54.5,9.5,10,29.140001
612126,-53.5,9.5,10,29.068
612127,-52.5,9.5,10,28.990002
612128,-51.5,9.5,10,29.02
612129,-50.5,9.5,10,29.100002
612130,-49.5,9.5,10,29.195002
612131,-48.5,9.5,10,29.258001
612132,-47.5,9.5,10,29.27
612133,-46.5,9.5,10,29.250002
612134,-45.5,9.5,10,29.208002
612135,-44.5,9.5,10,29.145
612136,-43.5,9.5,10,29.063002
612137,-42.5,9.5,10,28.973001
612138,-41.5,9.5,10,28.863
612139,-40.5,9.5,10,28.79
612140,-39.5,9.5,10,28.665
612141,-38.5,9.5,10,28.560001
612142,-37.5,9.5,10,28.485
612143,-36.5,9.5,10,28.460001
612144,-35.5,9.5,10,28.433
612145,-34.5,9.5,10,28.438002
612146,-33.5,9.5,10,28.423002
612147,-32.5,9.5,10,28.413002
612148,-31.5,9.5,10,28.393002
612149,-30.5,9.5,10,28.385002
612150,-29.5,9.5,10,28.380001
612151,-28.5,9.5,10,28.45
612152,-27.5,9.5,10,28.505001
612153,-26.5,9.5,10,28.545002
612154,-25.5,9.5,10,28.593
612155,-24.5,9.5,10,28.633001
612156,-23.5,9.5,10,28.683
612157,-22.5,9.5,10,28.688002
612158,-21.5,9.5,10,28.680002
612159,-20.5,9.5,10,28.683
612160,-19.5,9.5,10,28.645
612161,-18.5,9.5,10,28.615002
612162,-17.5,9.5,10,28.568
612163,-16.5,9.5,10,28.54
612164,-15.5,9.5,10,28.543001
612165,-14.5,9.5,10,28.545002
612232,52.5,9.5,10,27.785002
612233,53.5,9.5,10,27.960001
612234,54.5,9.5,10,28.128002
612235,55.5,9.5,10,28.278002
612236,56.5,9.5,10,28.380001
612237,57.5,9.5,10,28.475002
612238,58.5,9.5,10,28.593
612239,59.5,9.5,10,28.765001
612240,60.5,9.5,10,28.850002
612241,61.5,9.5,10,28.918001
612242,62.5,9.5,10,28.948002
612243,63.5,9.5,10,28.948002
612244,64.5,9.5,10,28.930002
612245,65.5,9.5,10,28.973001
612246,66.5,9.5,10,29.028002
612247,67.5,9.5,10,29.100002
612248,68.5,9.5,10,29.140001
612249,69.5,9.5,10,29.140001
612250,70.5,9.5,10,29.123001
612251,71.5,9.5,10,29.095001
612252,72.5,9.5,10,29.005001
612253,73.5,9.5,10,28.900002
612254,74.5,9.5,10,28.810001
612255,75.5,9.5,10,28.705002
612261,81.5,9.5,10,29.28
612262,82.5,9.5,10,29.325
612263,83.5,9.5,10,29.37
612264,84.5,9.5,10,29.420002
612265,85.5,9.5,10,29.44
612266,86.5,9.5,10,29.415
612267,87.5,9.5,10,29.343002
612268,88.5,9.5,10,29.243002
612269,89.5,9.5,10,29.135002
612270,90.5,9.5,10,29.070002
612271,91.5,9.5,10,29.028002
612272,92.5,9.5,10,29.015001
612273,93.5,9.5,10,29.028002
612274,94.5,9.5,10,29.025002
612275,95.5,9.5,10,29.035002
612276,96.5,9.5,10,29.058
612279,99.5,9.5,10,29.215002
612280,100.5,9.5,10,29.385002
612281,101.5,9.5,10,29.45
612282,102.5,9.5,10,29.503002
612283,103.5,9.5,10,29.545002
612284,104.5,9.5,10,29.513
612288,108.5,9.5,10,28.890001
612289,109.5,9.5,10,28.903002
612290,110.5,9.5,10,29.010002
612291,111.5,9.5,10,29.123001
612292,112.5,9.5,10,29.248001
612293,113.5,9.5,10,29.335001
612294,114.5,9.5,10,29.388
612295,115.5,9.5,10,29.485
612296,116.5,9.5,10,29.508001
612297,117.5,9.5,10,29.528002
612300,120.5,9.5,10,29.378002
612301,121.5,9.5,10,29.283
612303,123.5,9.5,10,29.250002
612304,124.5,9.5,10,29.163002
612307,127.5,9.5,10,29.03
612308,128.5,9.5,10,29.058
612309,129.5,9.5,10,29.068
612310,130.5,9.5,10,29.03
612311,131.5,9.5,10,28.983002
612312,132.5,9.5,10,28.945002
612313,133.5,9.5,10,28.973001
612314,134.5,9.5,10,29.04
612315,135.5,9.5,10,29.123001
612316,136.5,9.5,10,29.203001
612317,137.5,9.5,10,29.293001
612318,138.5,9.5,10,29.355001
612319,139.5,9.5,10,29.368002
612320,140.5,9.5,10,29.353
612321,141.5,9.5,10,29.373001
612322,142.5,9.5,10,29.398
612323,143.5,9.5,10,29.438002
612324,144.5,9.5,10,29.503002
612325,145.5,9.5,10,29.575
612326,146.5,9.5,10,29.618002
612327,147.5,9.5,10,29.623001
612328,148.5,9.5,10,29.618002
612329,149.5,9.5,10,29.678001
612330,150.5,9.5,10,29.713001
612331,151.5,9.5,10,29.738
612332,152.5,9.5,10,29.793001
612333,153.5,9.5,10,29.808
612334,154.5,9.5,10,29.818
612335,155.5,9.5,10,29.828001
612336,156.5,9.5,10,29.833002
612337,157.5,9.5,10,29.838001
612338,158.5,9.5,10,29.850002
612339,159.5,9.5,10,29.883001
612340,160.5,9.5,10,29.878002
612341,161.5,9.5,10,29.880001
612342,162.5,9.5,10,29.883001
612343,163.5,9.5,10,29.873001
612344,164.5,9.5,10,29.863
612345,165.5,9.5,10,29.853
612346,166.5,9.5,10,29.828001
612347,167.5,9.5,10,29.813002
612348,168.5,9.5,10,29.848001
612349,169.5,9.5,10,29.87
612350,170.5,9.5,10,29.890001
612351,171.5,9.5,10,29.908
612352,172.5,9.5,10,29.868002
612353,173.5,9.5,10,29.835001
612354,174.5,9.5,10,29.820002
612355,175.5,9.5,10,29.813002
612356,176.5,9.5,10,29.805002
612357,177.5,9.5,10,29.79
612358,178.5,9.5,10,29.810001
612359,179.5,9.5,10,29.773
612360,-179.5,8.5,10,29.900002
612361,-178.5,8.5,10,29.863
612362,-177.5,8.5,10,29.835001
612363,-176.5,8.5,10,29.795002
612364,-175.5,8.5,10,29.7
612365,-174.5,8.5,10,29.600002
612366,-173.5,8.5,10,29.518002
612367,-172.5,8.5,10,29.468002
612368,-171.5,8.5,10,29.405
612369,-170.5,8.5,10,29.350002
612370,-169.5,8.5,10,29.318
612371,-168.5,8.5,10,29.28
612372,-167.5,8.5,10,29.215002
612373,-166.5,8.5,10,29.193
612374,-165.5,8.5,10,29.170002
612375,-164.5,8.5,10,29.150002
612376,-163.5,8.5,10,29.123001
612377,-162.5,8.5,10,29.098001
612378,-161.5,8.5,10,29.083002
612379,-160.5,8.5,10,29.063002
612380,-159.5,8.5,10,29.038002
612381,-158.5,8.5,10,29.008001
612382,-157.5,8.5,10,28.985
612383,-156.5,8.5,10,28.998001
612384,-155.5,8.5,10,29.023
612385,-154.5,8.5,10,29.023
612386,-153.5,8.5,10,28.990002
612387,-152.5,8.5,10,28.930002
612388,-151.5,8.5,10,28.895
612389,-150.5,8.5,10,28.855001
612390,-149.5,8.5,10,28.828001
612391,-148.5,8.5,10,28.835001
612392,-147.5,8.5,10,28.823002
612393,-146.5,8.5,10,28.850002
612394,-145.5,8.5,10,28.903002
612395,-144.5,8.5,10,28.928001
612396,-143.5,8.5,10,28.95
612397,-142.5,8.5,10,28.938002
612398,-141.5,8.5,10,28.865002
612399,-140.5,8.5,10,28.773
612400,-139.5,8.5,10,28.725002
612401,-138.5,8.5,10,28.678001
612402,-137.5,8.5,10,28.660002
612403,-136.5,8.5,10,28.635002
612404,-135.5,8.5,10,28.600002
612405,-134.5,8.5,10,28.580002
612406,-133.5,8.5,10,28.548002
612407,-132.5,8.5,10,28.53
612408,-131.5,8.5,10,28.505001
612409,-130.5,8.5,10,28.495
612410,-129.5,8.5,10,28.470001
612411,-128.5,8.5,10,28.455002
612412,-127.5,8.5,10,28.418001
612413,-126.5,8.5,10,28.365002
612414,-125.5,8.5,10,28.318
612415,-124.5,8.5,10,28.258001
612416,-123.5,8.5,10,28.208002
612417,-122.5,8.5,10,28.155
612418,-121.5,8.5,10,28.085001
612419,-120.5,8.5,10,28.085001
612420,-119.5,8.5,10,28.1
612421,-118.5,8.5,10,28.11
612422,-117.5,8.5,10,28.125002
612423,-116.5,8.5,10,28.128002
612424,-115.5,8.5,10,28.123001
612425,-114.5,8.5,10,28.138
612426,-113.5,8.5,10,28.158
612427,-112.5,8.5,10,28.150002
612428,-111.5,8.5,10,28.145
612429,-110.5,8.5,10,28.133001
612430,-109.5,8.5,10,28.115002
612431,-108.5,8.5,10,28.135002
612432,-107.5,8.5,10,28.108002
612433,-106.5,8.5,10,28.078001
612434,-105.5,8.5,10,28.028002
612435,-104.5,8.5,10,28.000002
612436,-103.5,8.5,10,27.963001
612437,-102.5,8.5,10,28.003002
612438,-101.5,8.5,10,28.028002
612439,-100.5,8.5,10,28.083002
612440,-99.5,8.5,10,28.150002
612441,-98.5,8.5,10,28.233002
612442,-97.5,8.5,10,28.240002
612443,-96.5,8.5,10,28.27
612444,-95.5,8.5,10,28.260002
612445,-94.5,8.5,10,28.203001
612446,-93.5,8.5,10,28.140001
612447,-92.5,8.5,10,28.058
612448,-91.5,8.5,10,28.000002
612449,-90.5,8.5,10,27.955002
612450,-89.5,8.5,10,27.930002
612451,-88.5,8.5,10,27.910002
612452,-87.5,8.5,10,27.948002
612453,-86.5,8.5,10,28.043001
612454,-85.5,8.5,10,28.160002
612455,-84.5,8.5,10,28.285002
612481,-58.5,8.5,10,28.850002
612482,-57.5,8.5,10,28.905
612483,-56.5,8.5,10,28.930002
612484,-55.5,8.5,10,28.885002
612485,-54.5,8.5,10,28.838001
612486,-53.5,8.5,10,28.77
612487,-52.5,8.5,10,28.788002
612488,-51.5,8.5,10,28.843002
612489,-50.5,8.5,10,28.960001
612490,-49.5,8.5,10,29.073002
612491,-48.5,8.5,10,29.205002
612492,-47.5,8.5,10,29.268002
612493,-46.5,8.5,10,29.320002
612494,-45.5,8.5,10,29.278002
612495,-44.5,8.5,10,29.240002
612496,-43.5,8.5,10,29.175001
612497,-42.5,8.5,10,29.108002
612498,-41.5,8.5,10,29.033
612499,-40.5,8.5,10,28.933
612500,-39.5,8.5,10,28.835001
612501,-38.5,8.5,10,28.728
612502,-37.5,8.5,10,28.678001
612503,-36.5,8.5,10,28.660002
612504,-35.5,8.5,10,28.643002
612505,-34.5,8.5,10,28.648
612506,-33.5,8.5,10,28.640001
612507,-32.5,8.5,10,28.633001
612508,-31.5,8.5,10,28.605001
612509,-30.5,8.5,10,28.54
612510,-29.5,8.5,10,28.518002
612511,-28.5,8.5,10,28.500002
612512,-27.5,8.5,10,28.54
612513,-26.5,8.5,10,28.595001
612514,-25.5,8.5,10,28.645
612515,-24.5,8.5,10,28.735
612516,-23.5,8.5,10,28.748001
612517,-22.5,8.5,10,28.718
612518,-21.5,8.5,10,28.650002
612519,-20.5,8.5,10,28.608002
612520,-19.5,8.5,10,28.583002
612521,-18.5,8.5,10,28.555002
612522,-17.5,8.5,10,28.500002
612523,-16.5,8.5,10,28.445002
612524,-15.5,8.5,10,28.405
612525,-14.5,8.5,10,28.37
612526,-13.5,8.5,10,28.323002
612591,51.5,8.5,10,27.853
612592,52.5,8.5,10,28.11
612593,53.5,8.5,10,28.268002
612594,54.5,8.5,10,28.313002
612595,55.5,8.5,10,28.353
612596,56.5,8.5,10,28.473001
612597,57.5,8.5,10,28.655
612598,58.5,8.5,10,28.813002
612599,59.5,8.5,10,28.928001
612600,60.5,8.5,10,28.970001
612601,61.5,8.5,10,28.990002
612602,62.5,8.5,10,28.993002
612603,63.5,8.5,10,28.938002
612604,64.5,8.5,10,28.918001
612605,65.5,8.5,10,28.958002
612606,66.5,8.5,10,29.038002
612607,67.5,8.5,10,29.138
612608,68.5,8.5,10,29.203001
612609,69.5,8.5,10,29.138
612610,70.5,8.5,10,29.018002
612611,71.5,8.5,10,28.865002
612612,72.5,8.5,10,28.843002
612613,73.5,8.5,10,28.838001
612614,74.5,8.5,10,28.835001
612615,75.5,8.5,10,28.810001
612616,76.5,8.5,10,28.775002
612621,81.5,8.5,10,29.170002
612622,82.5,8.5,10,29.133001
612623,83.5,8.5,10,29.215002
612624,84.5,8.5,10,29.305002
612625,85.5,8.5,10,29.373001
612626,86.5,8.5,10,29.375002
612627,87.5,8.5,10,29.37
612628,88.5,8.5,10,29.29
612629,89.5,8.5,10,29.203001
612630,90.5,8.5,10,29.100002
612631,91.5,8.5,10,29.065
612632,92.5,8.5,10,29.100002
612633,93.5,8.5,10,29.125002
612634,94.5,8.5,10,29.118002
612635,95.5,8.5,10,29.105001
612636,96.5,8.5,10,29.070002
612640,100.5,8.5,10,29.45
612641,101.5,8.5,10,29.528002
612642,102.5,8.5,10,29.585001
612643,103.5,8.5,10,29.61
612644,104.5,8.5,10,29.580002
612645,105.5,8.5,10,29.473001
612646,106.5,8.5,10,29.27
612647,107.5,8.5,10,29.11
612648,108.5,8.5,10,28.965002
612649,109.5,8.5,10,29.005001
612650,110.5,8.5,10,29.128002
612651,111.5,8.5,10,29.305002
612652,112.5,8.5,10,29.435001
612653,113.5,8.5,10,29.515001
612654,114.5,8.5,10,29.578001
612655,115.5,8.5,10,29.618002
612656,116.5,8.5,10,29.585001
612659,119.5,8.5,10,29.410002
612660,120.5,8.5,10,29.348001
612661,121.5,8.5,10,29.288002
612662,122.5,8.5,10,29.213001
612667,127.5,8.5,10,29.045002
612668,128.5,8.5,10,29.048002
612669,129.5,8.5,10,29.003002
612670,130.5,8.5,10,28.990002
612671,131.5,8.5,10,28.915
612672,132.5,8.5,10,28.893002
612673,133.5,8.5,10,28.890001
612674,134.5,8.5,10,28.930002
612675,135.5,8.5,10,28.993002
612676,136.5,8.5,10,29.070002
612677,137.5,8.5,10,29.155
612678,138.5,8.5,10,29.253002
612679,139.5,8.5,10,29.28
612680,140.5,8.5,10,29.283
612681,141.5,8.5,10,29.29
612682,142.5,8.5,10,29.340002
612683,143.5,8.5,10,29.393002
612684,144.5,8.5,10,29.493002
612685,145.5,8.5,10,29.570002
612686,146.5,8.5,10,29.623001
612687,147.5,8.5,10,29.643002
612688,148.5,8.5,10,29.680002
612689,149.5,8.5,10,29.730001
612690,150.5,8.5,10,29.78
612691,151.5,8.5,10,29.808
612692,152.5,8.5,10,29.810001
612693,153.5,8.5,10,29.838001
612694,154.5,8.5,10,29.848001
612695,155.5,8.5,10,29.853
612696,156.5,8.5,10,29.873001
612697,157.5,8.5,10,29.888
612698,158.5,8.5,10,29.918001
612699,159.5,8.5,10,29.95
612700,160.5,8.5,10,29.965002
612701,161.5,8.5,10,29.995
612702,162.5,8.5,10,29.978
612703,163.5,8.5,10,29.973001
612704,164.5,8.5,10,29.975002
612705,165.5,8.5,10,29.970001
612706,166.5,8.5,10,29.978
612707,167.5,8.5,10,29.965002
612708,168.5,8.5,10,29.998001
612709,169.5,8.5,10,29.995
612710,170.5,8.5,10,29.983002
612711,171.5,8.5,10,29.948002
612712,172.5,8.5,10,29.925001
612713,173.5,8.5,10,29.945002
612714,174.5,8.5,10,29.95
612715,175.5,8.5,10,29.920002
612716,176.5,8.5,10,29.915
612717,177.5,8.5,10,29.898
612718,178.5,8.5,10,29.895002
612719,179.5,8.5,10,29.910002
612720,-179.5,7.5,10,30.055002
612721,-178.5,7.5,10,30.058
612722,-177.5,7.5,10,30.043001
612723,-176.5,7.5,10,29.983002
612724,-175.5,7.5,10,29.900002
612725,-174.5,7.5,10,29.828001
612726,-173.5,7.5,10,29.728
612727,-172.5,7.5,10,29.633001
612728,-171.5,7.5,10,29.578001
612729,-170.5,7.5,10,29.535002
612730,-169.5,7.5,10,29.533
612731,-168.5,7.5,10,29.503002
612732,-167.5,7.5,10,29.488
612733,-166.5,7.5,10,29.433
612734,-165.5,7.5,10,29.393002
612735,-164.5,7.5,10,29.343002
612736,-163.5,7.5,10,29.340002
612737,-162.5,7.5,10,29.313002
612738,-161.5,7.5,10,29.285002
612739,-160.5,7.5,10,29.250002
612740,-159.5,7.5,10,29.195002
612741,-158.5,7.5,10,29.178001
612742,-157.5,7.5,10,29.153002
612743,-156.5,7.5,10,29.153002
612744,-155.5,7.5,10,29.170002
612745,-154.5,7.5,10,29.145
612746,-153.5,7.5,10,29.105001
612747,-152.5,7.5,10,29.028002
612748,-151.5,7.5,10,28.958002
612749,-150.5,7.5,10,28.910002
612750,-149.5,7.5,10,28.883001
612751,-148.5,7.5,10,28.888
612752,-147.5,7.5,10,28.890001
612753,-146.5,7.5,10,28.923002
612754,-145.5,7.5,10,28.928001
612755,-144.5,7.5,10,28.973001
612756,-143.5,7.5,10,28.978
612757,-142.5,7.5,10,28.918001
612758,-141.5,7.5,10,28.845001
612759,-140.5,7.5,10,28.755001
612760,-139.5,7.5,10,28.680002
612761,-138.5,7.5,10,28.638
612762,-137.5,7.5,10,28.628002
612763,-136.5,7.5,10,28.573002
612764,-135.5,7.5,10,28.543001
612765,-134.5,7.5,10,28.473001
612766,-133.5,7.5,10,28.423002
612767,-132.5,7.5,10,28.385002
612768,-131.5,7.5,10,28.378002
612769,-130.5,7.5,10,28.343
612770,-129.5,7.5,10,28.328001
612771,-128.5,7.5,10,28.315
612772,-127.5,7.5,10,28.318
612773,-126.5,7.5,10,28.265001
612774,-125.5,7.5,10,28.19
612775,-124.5,7.5,10,28.080002
612776,-123.5,7.5,10,27.973001
612777,-122.5,7.5,10,27.893002
612778,-121.5,7.5,10,27.858002
612779,-120.5,7.5,10,27.823002
612780,-119.5,7.5,10,27.85
612781,-118.5,7.5,10,27.895
612782,-117.5,7.5,10,27.948002
612783,-116.5,7.5,10,27.985
612784,-115.5,7.5,10,27.958002
612785,-114.5,7.5,10,27.938002
612786,-113.5,7.5,10,27.935001
612787,-112.5,7.5,10,27.898
612788,-111.5,7.5,10,27.865002
612789,-110.5,7.5,10,27.868002
612790,-109.5,7.5,10,27.893002
612791,-108.5,7.5,10,27.905
612792,-107.5,7.5,10,27.915
612793,-106.5,7.5,10,27.928001
612794,-105.5,7.5,10,27.873001
612795,-104.5,7.5,10,27.843
612796,-103.5,7.5,10,27.785002
612797,-102.5,7.5,10,27.775002
612798,-101.5,7.5,10,27.775002
612799,-100.5,7.5,10,27.785002
612800,-99.5,7.5,10,27.798002
612801,-98.5,7.5,10,27.86
612802,-97.5,7.5,10,27.913002
612803,-96.5,7.5,10,27.925001
612804,-95.5,7.5,10,27.933
612805,-94.5,7.5,10,27.903002
612806,-93.5,7.5,10,27.838001
612807,-92.5,7.5,10,27.79
612808,-91.5,7.5,10,27.730001
612809,-90.5,7.5,10,27.703001
612810,-89.5,7.5,10,27.718
612811,-88.5,7.5,10,27.753002
612812,-87.5,7.5,10,27.833002
612813,-86.5,7.5,10,27.910002
612814,-85.5,7.5,10,28.003002
612815,-84.5,7.5,10,28.105001
612816,-83.5,7.5,10,28.198002
612817,-82.5,7.5,10,28.185001
612818,-81.5,7.5,10,28.188002
612821,-78.5,7.5,10,28.298002
612843,-56.5,7.5,10,28.605001
612844,-55.5,7.5,10,28.513
612845,-54.5,7.5,10,28.428001
612846,-53.5,7.5,10,28.398
612847,-52.5,7.5,10,28.468
612848,-51.5,7.5,10,28.563002
612849,-50.5,7.5,10,28.670002
612850,-49.5,7.5,10,28.788002
612851,-48.5,7.5,10,28.910002
612852,-47.5,7.5,10,29.055002
612853,-46.5,7.5,10,29.128002
612854,-45.5,7.5,10,29.168001
612855,-44.5,7.5,10,29.163002
612856,-43.5,7.5,10,29.143002
612857,-42.5,7.5,10,29.095001
612858,-41.5,7.5,10,29.058
612859,-40.5,7.5,10,28.983002
612860,-39.5,7.5,10,28.905
612861,-38.5,7.5,10,28.818
612862,-37.5,7.5,10,28.755001
612863,-36.5,7.5,10,28.710001
612864,-35.5,7.5,10,28.708002
612865,-34.5,7.5,10,28.705002
612866,-33.5,7.5,10,28.730001
612867,-32.5,7.5,10,28.743002
612868,-31.5,7.5,10,28.660002
612869,-30.5,7.5,10,28.588001
612870,-29.5,7.5,10,28.508001
612871,-28.5,7.5,10,28.465002
612872,-27.5,7.5,10,28.455002
612873,-26.5,7.5,10,28.498001
612874,-25.5,7.5,10,28.588001
612875,-24.5,7.5,10,28.655
612876,-23.5,7.5,10,28.683
612877,-22.5,7.5,10,28.648
612878,-21.5,7.5,10,28.575
612879,-20.5,7.5,10,28.528002
612880,-19.5,7.5,10,28.523
612881,-18.5,7.5,10,28.503002
612882,-17.5,7.5,10,28.475002
612883,-16.5,7.5,10,28.448002
612884,-15.5,7.5,10,28.385002
612885,-14.5,7.5,10,28.278002
612886,-13.5,7.5,10,28.135002
612951,51.5,7.5,10,28.178001
612952,52.5,7.5,10,28.263
612953,53.5,7.5,10,28.340002
612954,54.5,7.5,10,28.373001
612955,55.5,7.5,10,28.465002
612956,56.5,7.5,10,28.588001
612957,57.5,7.5,10,28.758001
612958,58.5,7.5,10,28.87
612959,59.5,7.5,10,28.928001
612960,60.5,7.5,10,28.955002
612961,61.5,7.5,10,28.970001
612962,62.5,7.5,10,28.965002
612963,63.5,7.5,10,28.975002
612964,64.5,7.5,10,28.973001
612965,65.5,7.5,10,28.988
612966,66.5,7.5,10,29.065
612967,67.5,7.5,10,29.150002
612968,68.5,7.5,10,29.2
612969,69.5,7.5,10,29.133001
612970,70.5,7.5,10,29.003002
612971,71.5,7.5,10,28.850002
612972,72.5,7.5,10,28.773
612973,73.5,7.5,10,28.773
612974,74.5,7.5,10,28.795002
612975,75.5,7.5,10,28.783
612976,76.5,7.5,10,28.795002
612977,77.5,7.5,10,28.785002
612978,78.5,7.5,10,28.795002
612982,82.5,7.5,10,28.900002
612983,83.5,7.5,10,28.988
612984,84.5,7.5,10,29.133001
612985,85.5,7.5,10,29.2
612986,86.5,7.5,10,29.243002
612987,87.5,7.5,10,29.238
612988,88.5,7.5,10,29.173002
612989,89.5,7.5,10,29.068
612990,90.5,7.5,10,28.990002
612991,91.5,7.5,10,28.955002
612992,92.5,7.5,10,28.993002
612993,93.5,7.5,10,29.078001
612994,94.5,7.5,10,29.145
612995,95.5,7.5,10,29.158
612996,96.5,7.5,10,29.203001
612997,97.5,7.5,10,29.27
612998,98.5,7.5,10,29.328001
613002,102.5,7.5,10,29.725002
613003,103.5,7.5,10,29.723001
613004,104.5,7.5,10,29.635002
613005,105.5,7.5,10,29.498001
613006,106.5,7.5,10,29.325
613007,107.5,7.5,10,29.165
613008,108.5,7.5,10,29.103
613009,109.5,7.5,10,29.155
613010,110.5,7.5,10,29.333002
613011,111.5,7.5,10,29.505001
613012,112.5,7.5,10,29.633001
613013,113.5,7.5,10,29.703001
613014,114.5,7.5,10,29.713001
613015,115.5,7.5,10,29.633001
613016,116.5,7.5,10,29.528002
613017,117.5,7.5,10,29.45
613018,118.5,7.5,10,29.405
613019,119.5,7.5,10,29.310001
613020,120.5,7.5,10,29.265001
613021,121.5,7.5,10,29.218002
613028,128.5,7.5,10,28.945002
613029,129.5,7.5,10,28.945002
